flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7458333333333333,0.4708333333333333,0.65625,0.7354166666666667
nn,0.4875,0.4875,0.4875,0.4875
lr,0.7458333333333333,0.41875,0.7166666666666667,0.85625
rf,0.7354166666666667,0.39791666666666664,0.7645833333333333,0.7875
