flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7166666666666667,0.41041666666666665,0.76875,0.7625
nn,0.51875,0.49375,0.5083333333333333,0.5
lr,0.7375,0.41875,0.7416666666666667,0.85
rf,0.7083333333333334,0.39375,0.8,0.8041666666666667
