flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.75,0.38333333333333336,0.7833333333333333,0.8
nn,0.4791666666666667,0.375,0.4791666666666667,0.475
svm,0.75,0.37916666666666665,0.5375,0.5708333333333333
lr,0.7541666666666667,0.38333333333333336,0.5,0.5166666666666667
rf,0.725,0.375,0.7208333333333333,0.7
