flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7416666666666667,0.39166666666666666,0.6791666666666667,0.7166666666666667
nn,0.5625,0.425,0.5333333333333333,0.6208333333333333
svm,0.6833333333333333,0.3,0.49166666666666664,0.5
lr,0.7291666666666666,0.35,0.525,0.5375
rf,0.7083333333333334,0.3333333333333333,0.8041666666666667,0.775
