flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7458333333333333,0.32083333333333336,0.5708333333333333,0.5875
nn,0.7333333333333333,0.32083333333333336,0.7416666666666667,0.7541666666666667
svm,0.7458333333333333,0.2916666666666667,0.4708333333333333,0.475
lr,0.7583333333333333,0.30833333333333335,0.4875,0.48333333333333334
rf,0.7166666666666667,0.30416666666666664,0.7458333333333333,0.7125
