var,acc_raw_clean,acc_raw_att,acc_acra_att
0.0,0.8698481561822126,0.7917570498915402,0.8872017353579176
0.1,0.8698481561822126,0.7939262472885033,0.8980477223427332
0.2,0.8698481561822126,0.7939262472885033,0.8828633405639913
0.3,0.8698481561822126,0.7939262472885033,0.8915401301518439
0.4,0.8698481561822126,0.789587852494577,0.89587852494577
0.5,0.8698481561822126,0.7939262472885033,0.8893709327548807
