var,acc_raw_clean,acc_raw_att,acc_acra_att
0.0,0.8872017353579176,0.7960954446854663,0.8655097613882863
0.1,0.8872017353579176,0.7917570498915402,0.8806941431670282
0.2,0.8872017353579176,0.7982646420824295,0.8850325379609545
0.3,0.8872017353579176,0.7960954446854663,0.8720173535791758
0.4,0.8872017353579176,0.8004338394793926,0.8806941431670282
0.5,0.8872017353579176,0.7982646420824295,0.8676789587852495
