classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7208333333333333,0.4166666666666667,0.8333333333333334
nn,0.1,0.6541666666666667,0.35833333333333334,0.5541666666666667
svm,0.1,0.6583333333333333,0.4,0.575
lr,0.1,0.6916666666666667,0.38333333333333336,0.7916666666666666
rf,0.1,0.6833333333333333,0.3458333333333333,0.8416666666666667
