classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7291666666666666,0.4166666666666667,0.95
nn,0.1,0.4791666666666667,0.475,0.4791666666666667
svm,0.1,0.7333333333333333,0.45,0.6
lr,0.1,0.75,0.44166666666666665,0.8375
rf,0.1,0.725,0.425,0.8375
