classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.725,0.425,0.9333333333333333
nn,0.1,0.5583333333333333,0.4041666666666667,0.5208333333333334
svm,0.1,0.7291666666666666,0.5208333333333334,0.5291666666666667
lr,0.1,0.7458333333333333,0.45416666666666666,0.875
rf,0.1,0.7208333333333333,0.42916666666666664,0.75
