classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7583333333333333,0.4083333333333333,0.9291666666666667
nn,0.1,0.7208333333333333,0.4708333333333333,0.825
svm,0.1,0.7375,0.525,0.5625
lr,0.1,0.7541666666666667,0.4375,0.8083333333333333
rf,0.1,0.7458333333333333,0.4375,0.8625
