n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7354166666666667,0.32708333333333334,0.5
5,0.7354166666666667,0.32708333333333334,0.5666666666666667
10,0.7354166666666667,0.32708333333333334,0.55625
20,0.7354166666666667,0.32708333333333334,0.5625
50,0.7354166666666667,0.32708333333333334,0.5645833333333333
100,0.7354166666666667,0.32708333333333334,0.5541666666666667
150,0.7354166666666667,0.32708333333333334,0.5604166666666667
