n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7083333333333334,0.325,0.5416666666666666
5,0.7083333333333334,0.325,0.5729166666666666
10,0.7083333333333334,0.325,0.5979166666666667
20,0.7083333333333334,0.325,0.6416666666666667
50,0.7083333333333334,0.325,0.64375
100,0.7083333333333334,0.325,0.6333333333333333
150,0.7083333333333334,0.325,0.6708333333333333
