n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7145833333333333,0.325,0.5395833333333333
5,0.7145833333333333,0.325,0.65
10,0.7145833333333333,0.325,0.6166666666666667
20,0.7145833333333333,0.325,0.6583333333333333
50,0.7145833333333333,0.325,0.71875
100,0.7145833333333333,0.325,0.7083333333333334
150,0.7145833333333333,0.325,0.7083333333333334
