n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6979166666666666,0.31875,0.5125
5,0.6979166666666666,0.31875,0.5854166666666667
10,0.6979166666666666,0.31875,0.5666666666666667
20,0.6979166666666666,0.31875,0.5833333333333334
50,0.6979166666666666,0.31875,0.5833333333333334
100,0.6979166666666666,0.31875,0.63125
150,0.6979166666666666,0.31875,0.5791666666666667
