flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.5866666666666667,0.25333333333333335,0.76,0.74
nn,0.5933333333333334,0.22666666666666666,0.72,0.72
svm,0.6,0.25333333333333335,0.6533333333333333,0.6666666666666666
lr,0.5666666666666667,0.08666666666666667,0.4066666666666667,0.25333333333333335
rf,0.6,0.26,0.76,0.76
