tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6,0.3466666666666667,0.84
2,0.6,0.3466666666666667,0.6666666666666666
3,0.6,0.3466666666666667,0.48
4,0.6,0.3466666666666667,0.5733333333333334
5,0.6,0.3466666666666667,0.5733333333333334
6,0.6,0.3466666666666667,0.52
7,0.6,0.3466666666666667,0.4266666666666667
8,0.6,0.3466666666666667,0.64
