tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7333333333333333,0.4,0.7333333333333333
2,0.7333333333333333,0.4,0.6933333333333334
3,0.7333333333333333,0.4,0.4666666666666667
4,0.7333333333333333,0.4,0.44
5,0.7333333333333333,0.4,0.52
6,0.7333333333333333,0.4,0.44
7,0.7333333333333333,0.4,0.56
8,0.7333333333333333,0.4,0.52
