tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.8,0.44,0.88
2,0.8,0.44,0.7066666666666667
3,0.8,0.44,0.4533333333333333
4,0.8,0.44,0.4666666666666667
5,0.8,0.44,0.5866666666666667
6,0.8,0.44,0.4533333333333333
7,0.8,0.44,0.52
8,0.8,0.44,0.41333333333333333
