tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6933333333333334,0.21333333333333335,0.76
2,0.6933333333333334,0.21333333333333335,0.6533333333333333
3,0.6933333333333334,0.21333333333333335,0.6
4,0.6933333333333334,0.21333333333333335,0.4266666666666667
5,0.6933333333333334,0.21333333333333335,0.56
6,0.6933333333333334,0.21333333333333335,0.4266666666666667
7,0.6933333333333334,0.21333333333333335,0.5333333333333333
8,0.6933333333333334,0.21333333333333335,0.48
