tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.72,0.3333333333333333,0.8266666666666667
2,0.72,0.3333333333333333,0.76
3,0.72,0.3333333333333333,0.52
4,0.72,0.3333333333333333,0.5066666666666667
5,0.72,0.3333333333333333,0.49333333333333335
6,0.72,0.3333333333333333,0.6533333333333333
7,0.72,0.3333333333333333,0.44
8,0.72,0.3333333333333333,0.5333333333333333
