flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nn,0.9067245119305857,0.7852494577006508,0.7874186550976139,0.7960954446854663
lr,0.9370932754880694,0.6854663774403471,0.8199566160520607,0.8828633405639913
rf,0.9501084598698482,0.6789587852494577,0.8177874186550976,0.8286334056399133
nb,0.8828633405639913,0.7830802603036876,0.8633405639913232,0.9067245119305857
