tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7625,0.4166666666666667,0.8083333333333333
2,0.7625,0.4166666666666667,0.5
3,0.7625,0.4166666666666667,0.4708333333333333
4,0.7625,0.4166666666666667,0.5583333333333333
5,0.7625,0.4166666666666667,0.49583333333333335
6,0.7625,0.4166666666666667,0.5291666666666667
7,0.7625,0.4166666666666667,0.425
8,0.7625,0.4166666666666667,0.475
