tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.75,0.37083333333333335,0.8375
2,0.75,0.37083333333333335,0.5958333333333333
3,0.75,0.37083333333333335,0.49583333333333335
4,0.75,0.37083333333333335,0.4375
5,0.75,0.37083333333333335,0.43333333333333335
6,0.75,0.37083333333333335,0.5125
7,0.75,0.37083333333333335,0.48333333333333334
8,0.75,0.37083333333333335,0.4875
