tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7166666666666667,0.35833333333333334,0.8166666666666667
2,0.7166666666666667,0.35833333333333334,0.5833333333333334
3,0.7166666666666667,0.35833333333333334,0.49583333333333335
4,0.7166666666666667,0.35833333333333334,0.5583333333333333
5,0.7166666666666667,0.35833333333333334,0.525
6,0.7166666666666667,0.35833333333333334,0.4791666666666667
7,0.7166666666666667,0.35833333333333334,0.4708333333333333
8,0.7166666666666667,0.35833333333333334,0.5083333333333333
