flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nn,0.7125,0.2791666666666667,0.6416666666666667,0.6416666666666667
gb,0.7333333333333333,0.24583333333333332,0.49166666666666664,0.4625
rf,0.7375,0.24583333333333332,0.3125,0.3125
adaboost,0.7291666666666666,0.2625,0.425,0.36666666666666664
