n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7458333333333333,0.4270833333333333,0.49583333333333335
5,0.7458333333333333,0.4270833333333333,0.5125
10,0.7458333333333333,0.4270833333333333,0.5666666666666667
20,0.7458333333333333,0.4270833333333333,0.5395833333333333
50,0.7458333333333333,0.4270833333333333,0.6
100,0.7458333333333333,0.4270833333333333,0.6333333333333333
150,0.7458333333333333,0.4270833333333333,0.6145833333333334
