n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7333333333333333,0.36666666666666664,0.5645833333333333
5,0.7333333333333333,0.36666666666666664,0.5
10,0.7333333333333333,0.36666666666666664,0.5625
20,0.7333333333333333,0.36666666666666664,0.5645833333333333
50,0.7333333333333333,0.36666666666666664,0.5958333333333333
100,0.7333333333333333,0.36666666666666664,0.5875
150,0.7333333333333333,0.36666666666666664,0.6125
