n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6979166666666666,0.3729166666666667,0.5375
5,0.6979166666666666,0.3729166666666667,0.5104166666666666
10,0.6979166666666666,0.3729166666666667,0.5791666666666667
20,0.6979166666666666,0.3729166666666667,0.5375
50,0.6979166666666666,0.3729166666666667,0.6083333333333333
100,0.6979166666666666,0.3729166666666667,0.5708333333333333
150,0.6979166666666666,0.3729166666666667,0.59375
