flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7083333333333334,0.4166666666666667,0.9208333333333333,0.9166666666666666
nn,0.6958333333333333,0.4083333333333333,0.8458333333333333,0.8291666666666667
svm,0.6875,0.5125,0.625,0.5541666666666667
lr,0.7,0.4125,0.7416666666666667,0.7625
rf,0.6791666666666667,0.38333333333333336,0.7666666666666667,0.7541666666666667
