flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6833333333333333,0.3125,0.6208333333333333,0.6583333333333333
nn,0.7166666666666667,0.3458333333333333,0.6916666666666667,0.7208333333333333
svm,0.6791666666666667,0.3,0.5541666666666667,0.5083333333333333
lr,0.7,0.32083333333333336,0.5375,0.5541666666666667
rf,0.7,0.32083333333333336,0.775,0.7541666666666667
